77,CN,深圳, 罗湖区, 国贸天虹, 深圳市罗湖区人民南路3002号国贸天虹2楼LILY专柜, 0755-82213406," 114.125679,22.547495",
78,CN,深圳, 龙岗区, 双龙天虹, 深圳市龙岗区龙岗镇深惠公路956号龙盈泰商业中心天虹商场3楼3025号LILY专柜, 0755-28832287," 114.284282,22.734594",
79,CN,深圳, 龙华新区, 东环天虹, 深圳龙华新区东环一路1号2楼(皇嘉中心旁|中保国际酒店附近)LILY专柜, 0755-23088053," 114.055787,22.646859",
80,CN,深圳, 南山区, 沙河天虹, 白石路与深湾二路交汇处京基百纳广场内二层LILY专柜, 0755-86286427," 113.975822,22.536383",
81,CN,深圳, 南山区, 南山常兴天虹, 深圳市南山桃园路86号常兴天虹商场3楼LILY专柜, 0755-86061601," 113.928448,22.538561",
82,CN,深圳, 南山区, 前海天虹, 深圳市南山区深南大道与前海路交汇处振业商务中心楼天虹商场2楼LILY专柜, 0755-86548902," 113.920856,22.546293",
83,CN,深圳, 南山区, 花园城, 南山区蛇口东滨路与南海大道交汇处花园城中心2楼217商铺LILY专卖, 0755-26880052," 113.929759,22.508317",
84,CN,深圳, 南山区, 南山欢乐颂, 深圳市南山区南新路3030号华润南山欢乐颂购物中心2楼LILY专柜, 0755-86646930," 113.926341,22.541129",
85,CN,深圳, 宝安区, 左邻香颂, 深圳市宝安龙华新区民治街道民治大道西侧绿景佐邻香颂购物中心一层N-L178号LILY专卖, 0755-23590292," 114.042182,22.635886",
86,CN,深圳, 宝安区, 前进天虹, 深圳市宝安前进路34-2区黄金台商业大厦前进天虹商场二楼LILY专柜 , 0755-29613857," 113.897801,22.583592",
87,CN,深圳, 宝安区, 西乡天虹, 深圳市宝安区西乡大道与新湖路交汇处西乡天虹商场2楼LILY专柜, 0755-23573855," 113.900497,22.584756",
88,CN,深圳, 福田区, 华强紫荆城, 深圳市华强北振兴路55号紫荆城一层二层LILY专卖店, 0755-22664102," 114.095373,22.552334",
89,CN,深圳, 福田区, 卓越世纪, 深圳市福田区福华三路口与金田路交汇处卓越世纪中心4号楼221-222号LILY专卖, 0755-83232874," 114.070467,22.537714",
90,CN,深圳, 福田区, 华强茂业, 深圳市华强北路2006号茂业百货4楼LILY专柜, 0755-83015089," 114.092898,22.551287",
91,CN,深圳, 福田区, 梅林天虹, 深圳市福田区梅林路梅林天虹3楼LILY专柜, 0755-82956876," 114.067626,22.573615",
92,CN,深圳, 福田区, COCOPARK, 深圳市福田中心区福华三路269号福田星河COCOPark负一楼B1S-009、010号商铺LILY专卖, 0755-83296037," 114.060537,22.538657",
93,CN,深圳, 福田区, 中心城, 深圳市福田区福华一路中心城商场G层中庭LILY专卖, 0755-82801255," 114.066663,22.542212",1
94,CN,深圳, 福田区 , 深南茂业 , 深圳市福田区深南中路2020号新华宾馆茂来百货2楼LILY专柜 , 0755-83548321," 114.099155,22.546948",
95,CN,广州,荔湾区,新光百货,广州市荔湾区康王中路666号新光城市广场2楼LILY专柜,020-81336315,"113.254345,23.13037",
96,CN,广州, 越秀区, 广百东山店, 广东省广州市越秀区农林下路37号 广州百货东山店2楼LILY专柜, 020-87676517," 113.303861,23.135615",
97,CN,广州, 越秀区, 中华广场, 广州市越秀区中山三路33号中华广场负一楼A20号LILY专卖, 020-83739146," 113.289307,23.131837",
98,CN,广州, 天河区, 正佳广场, 广州市天河区天河路228号正佳广场1F-1A032L.1A032M号LILY专卖店, 020-38350621," 113.333869,23.138652",1
99,CN,广州, 白云区, 5号停机坪 , 广州市白云区云霄路353栋5号停机坪首层L1077N号商铺LILY专卖, 020-36077860," 113.27086,23.185818 ",
100,CN,武汉,武昌区,武汉徐东销品茂,湖北省武汉市武昌区徐东一路徐东销品茂2楼LILY专柜,027-68898792,"114.352312,30.59566",
101,CN,武汉, 武昌区, 武汉鲁巷广场, 湖北省武汉市武昌区珞喻路726号鲁巷广场购物中心三楼LILY专柜,0," 114.403353,30.512604",
102,CN,武汉, 江汉区, 武汉菱角湖万达, 湖北省武汉市江汉区唐家墩路5号菱角湖万达广场二楼2-6LILY专柜, 027-85698590," 114.274772,30.615614",
103,CN,武汉, 江汉区, 武汉中山路大洋百货, 湖北省武汉市江汉区中山大道890号大洋百货三楼LILY专柜, 027-82456985," 114.296457,30.583278",
104,CN,武汉, 江汉区, 武汉汉商21世纪, 湖北省武汉市汉阳区汉阳大道687号汉商21世纪购物广场二楼LILY专柜, 027-84958096," 114.217523,30.567456",
105,CN,武汉, 江汉区, 武汉汉商武展店, 湖北省武汉市汉口解放大道372-374号负一楼A区LILY专柜,0," 114.27903,30.587366",
106,CN,武汉, 蔡甸区, 武汉经开万达, 湖北省武汉市经济技术开发区经开万达广场A区购物中心室内步行街一层131号LILY专柜, 027-84250768," 114.180239,30.512865",1
107,CN,武汉, 青山区 , 武汉青山商场 , 湖北省武汉市青山区武昌和平大道1542号二楼LILY专柜 , 027-86338958 ," 114.409172,30.645178",
108,CN,芜湖市,,安徽芜湖-华亿国际,芜湖市镜湖区中山北路华亿国际购物中心B座三楼,0553-3889418,"118.377413,31.336347",
109,CN,芜湖市,,安徽芜湖-万达,芜湖市镜湖区万达广场室内步行街二楼LILY专卖店,0553-3997108,"118.404736,31.344512",
110,CN,宣城市,,安徽-宣城新百LILY,宣城市府山广场新百百货三楼,0563-2828322,"118.767894,30.95201",
111,CN,宣城市,,安徽宣城-八佰伴,宣城市叠嶂西路12号八佰伴商场三楼lily,0563-3025725,"118.762194,30.950024",
112,CN,淮南市,,淮南-华联,安徽淮南龙湖中路一号华联商厦三楼LILY,18955458503,"117.023973,32.647187",
113,CN,六安市,,安徽六安-白云商场,安徽省六安市解放中路明珠广场B1-20号白云商厦2楼lily专柜,18956416013,"116.503129,31.760112",
114,CN,淮北市,,淮北鼎盛国际,安徽淮北市淮海中路69号二层LILY专柜,13856125522,"116.800507,33.978555",
